loss,u0_tank_oxidizer_mass,valve_flow_capacity_factor,injector_orifice_area,u0_fuel_grain_void_diameter,additional_fuel_grain_void_diameter,fuel_grain_length,nozzle_throat_diameter
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
0.10116456730763401,2.034594773122675,6.6906403746981306e-6,2.0728250081324405e-5,0.03403845868495702,0.009822880727716907,0.6997446134380847,0.014563969006102736
