P_chamber_pascals,OF_ratio,Isp_s,Cstar_m_s
800000.0,11.464646464646464,276.35733822615487,1525.5174004859234
800000.0,11.606060606060606,275.8182947606394,1523.3280478761671
800000.0,11.747474747474747,275.28159913262385,1521.1586304068953
800000.0,11.88888888888889,274.7475677079068,1519.0089892086376
800000.0,12.03030303030303,274.2164798054982,1516.8789529464043
800000.0,12.171717171717171,273.6885785132157,1514.76832737478
800000.0,12.313131313131313,273.16407510611043,1512.6769338687504
800000.0,12.454545454545453,272.64315222482975,1510.6044753855813
800000.0,12.595959595959595,272.12596390821193,1508.5507191091947
800000.0,12.737373737373737,271.6126519653851,1506.51547606169
800000.0,12.878787878787879,271.10332803386484,1504.498462067461
800000.0,13.020202020202019,270.59808956589404,1502.4994202777707
800000.0,13.16161616161616,270.09701767209424,1500.5180844646275
800000.0,13.303030303030303,269.60017987729384,1498.5541950704921
800000.0,13.444444444444445,269.1076309512631,1496.6074894399758
800000.0,13.585858585858585,268.6194110077521,1494.6776923893676
800000.0,13.727272727272727,268.13556098405763,1492.7646091031827
800000.0,13.868686868686869,267.6561010118465,1490.8678922439228
800000.0,14.01010101010101,267.1810482398341,1488.9873273761004
800000.0,14.15151515151515,266.7104121189529,1487.1226596364554
800000.0,14.292929292929292,266.2441959208623,1485.2736363363672
800000.0,14.434343434343434,265.78239708808576,1483.4400430335209
800000.0,14.575757575757574,265.32500486227485,1481.6216155544184
800000.0,14.717171717171716,264.8720136634117,1479.81814845566
800000.0,14.858585858585858,264.4234041878991,1478.029402847831
800000.0,15.0,263.97915682168747,1476.2551580609597
900000.0000000001,1.0,200.1284159459712,1098.6580245847592
900000.0000000001,1.1414141414141414,204.28927724678474,1122.3978404993902
900000.0000000001,1.2828282828282829,207.93251484527133,1143.8495829053802
900000.0000000001,1.4242424242424243,211.21377179048514,1163.8676335875282
900000.0000000001,1.5656565656565657,214.24625435544104,1183.151099938038
900000.0000000001,1.7070707070707072,217.107173128575,1202.2872145273727
900000.0000000001,1.8484848484848484,219.84129844654882,1221.6545025054907
900000.0000000001,1.9898989898989898,222.46641758402183,1241.2699822505942
900000.0000000001,2.1313131313131315,224.98372821381184,1260.826109195529
900000.0000000001,2.2727272727272725,227.3888977588567,1279.9222603731844
900000.0000000001,2.4141414141414144,229.6786985566067,1298.2539036659957
900000.0000000001,2.5555555555555554,231.85295103292532,1315.6592554347326
900000.0000000001,2.696969696969697,233.91407982152737,1332.0855819599637
900000.0000000001,2.8383838383838382,235.8663067393631,1347.5453908853337
900000.0000000001,2.9797979797979797,237.7148214360617,1362.0831889111348
900000.0000000001,3.121212121212121,239.46715372601216,1373.754152712505
900000.0000000001,3.2626262626262625,242.2098015783614,1398.8280536492482
900000.0000000001,3.404040404040404,245.29239268248142,1421.7658673910678
900000.0000000001,3.5454545454545454,248.4000089650974,1442.3264734248817
900000.0000000001,3.686868686868687,251.46011152855417,1460.8363863820207
900000.0000000001,3.8282828282828283,254.44004667275047,1477.5522850135083
900000.0000000001,3.9696969696969697,257.3096895666112,1492.6780042612613
900000.0000000001,4.111111111111111,259.9846182035081,1506.3795191107888
900000.0000000001,4.252525252525253,262.44609654914757,1518.7946839056451
900000.0000000001,4.393939393939394,264.70680555232667,1530.0410318311442
900000.0000000001,4.535353535353535,266.7861667522627,1540.2195421425815
900000.0000000001,4.6767676767676765,268.70225712238806,1549.4178136330197
900000.0000000001,4.818181818181818,270.47068950280686,1557.7109786735275
900000.0000000001,4.959595959595959,272.10475678554405,1565.1625322737125
900000.0000000001,5.101010101010101,273.61577685436083,1571.8241597494473
900000.0000000001,5.242424242424242,275.0133909707766,1577.7360752637485
900000.0000000001,5.383838383838384,276.3058206810697,1582.928356035517
900000.0000000001,5.525252525252525,277.5000921661802,1587.4226904678737
900000.0000000001,5.666666666666666,278.6022100171591,1591.2357731830884
900000.0000000001,5.808080808080808,279.6173910732487,1594.3830847494467
900000.0000000001,5.949494949494949,280.5502061955891,1596.8833772706812
900000.0000000001,6.090909090909091,281.40472743386886,1598.7616368689808
900000.0000000001,6.232323232323232,282.184642239319,1600.051216239583
900000.0000000001,6.373737373737374,282.89332723775505,1600.79365217102
900000.0000000001,6.515151515151515,283.53389289424825,1601.0371553229115
900000.0000000001,6.656565656565657,284.1099505287083,1600.8339468582808
900000.0000000001,6.797979797979798,284.62234908818283,1600.237489783146
900000.0000000001,6.9393939393939394,285.07444322686695,1599.2999897550453
900000.0000000001,7.08080808080808,285.46832159379676,1598.0705481356133
900000.0000000001,7.222222222222222,285.8057962934309,1596.594041607892
900000.0000000001,7.363636363636363,286.0884050352683,1594.9104144953776
900000.0000000001,7.505050505050505,286.3173973802916,1593.0548056092766
900000.0000000001,7.646464646464646,286.4937216719123,1591.0576746807249
900000.0000000001,7.787878787878787,286.6180164116167,1588.9450245642136
900000.0000000001,7.929292929292929,286.69058226211143,1586.7390531320982
900000.0000000001,8.07070707070707,286.7113473785301,1584.4585763699233
900000.0000000001,8.212121212121211,286.6798232942874,1582.119461147978
900000.0000000001,8.353535353535353,286.5950548539842,1579.7350486953687
900000.0000000001,8.494949494949495,286.4556108487489,1577.316591187218
900000.0000000001,8.636363636363637,286.26083744967616,1574.873425516194
900000.0000000001,8.777777777777779,286.00996014859027,1572.4135436757917
900000.0000000001,8.919191919191919,285.7034716043603,1569.9435247948638
900000.0000000001,9.06060606060606,285.34522025790375,1567.468874728996
900000.0000000001,9.202020202020202,284.942303690294,1564.9942048082426
900000.0000000001,9.343434343434343,284.5042234231883,1562.523388719342
900000.0000000001,9.484848484848484,284.0370908211525,1560.0595987490003
900000.0000000001,9.626262626262626,283.5475939336038,1557.605421344738
900000.0000000001,9.767676767676768,283.0415784992668,1555.1631272265622
900000.0000000001,9.909090909090908,282.5244339391557,1552.7345026167598
900000.0000000001,10.05050505050505,281.99683972675297,1550.3210225772516
900000.0000000001,10.191919191919192,281.4618813165571,1547.923884202703
900000.0000000001,10.333333333333332,280.92143249843156,1545.54404929037
900000.0000000001,10.474747474747474,280.37701895417234,1543.1822803866644
900000.0000000001,10.616161616161616,279.8290475155457,1540.839154769982
900000.0000000001,10.757575757575758,279.2805354995613,1538.515156436648
900000.0000000001,10.898989898989898,278.7312428878708,1536.2105986091271
900000.0000000001,11.04040404040404,278.1819204927051,1533.9256942061538
900000.0000000001,11.181818181818182,277.6332177944113,1531.6606144951281
900000.0000000001,11.323232323232324,277.0856984363139,1529.4154118344113
900000.0000000001,11.464646464646464,276.53985277643733,1527.1900929209464
900000.0000000001,11.606060606060606,275.99610249750805,1524.984597394186
900000.0000000001,11.747474747474747,275.4548270196053,1522.7989066339555
900000.0000000001,11.88888888888889,274.91634373207853,1520.6328032819963
900000.0000000001,12.03030303030303,274.38093291333416,1518.4861738009122
900000.0000000001,12.171717171717171,273.84883712307993,1516.358840395739
900000.0000000001,12.313131313131313,273.32026568214866,1514.2506054707242
900000.0000000001,12.454545454545453,272.7953984192861,1512.1612555338502
900000.0000000001,12.595959595959595,272.27438772663237,1510.0905854730322
900000.0000000001,12.737373737373737,271.75737154071544,1508.0383166019872
900000.0000000001,12.878787878787879,271.24445787271713,1506.0042158334854
900000.0000000001,13.020202020202019,270.7357406129433,1503.9880589556233
900000.0000000001,13.16161616161616,270.23129768988406,1501.989583130143
900000.0000000001,13.303030303030303,269.7311928533362,1500.008535174683
900000.0000000001,13.444444444444445,269.23547730637483,1498.0446615888834
900000.0000000001,13.585858585858585,268.7441876210299,1496.0976950058282
900000.0000000001,13.727272727272727,268.25736051563536,1494.1674119647228
900000.0000000001,13.868686868686869,267.77501458156684,1492.2535491930257
900000.0000000001,14.01010101010101,267.2971630053317,1490.3558936129687
900000.0000000001,14.15151515151515,266.82381138442884,1488.4741320347773
900000.0000000001,14.292929292929292,266.3549603379117,1486.608062201949
900000.0000000001,14.434343434343434,265.89060443005684,1484.7574495010062
900000.0000000001,14.575757575757574,265.4307300738667,1482.922036276387
900000.0000000001,14.717171717171716,264.97532900112424,1481.101653227807
900000.0000000001,14.858585858585858,264.52437930188404,1479.2960517636836
900000.0000000001,15.0,264.07785886873705,1477.5050167251718
1000000.0,1.0,200.35337102348134,1100.0408785231364
1000000.0,1.1414141414141414,204.52507818571385,1123.8589614644097
1000000.0,1.2828282828282829,208.1757681069434,1145.3543070642074
1000000.0,1.4242424242424243,211.4595619594409,1165.370036719324
1000000.0,1.5656565656565657,214.48874664387915,1184.5891515469166
1000000.0,1.7070707070707072,217.34065944778646,1203.582910589139
1000000.0,1.8484848484848484,220.06153321183805,1222.7356032656537
1000000.0,1.9898989898989898,222.67146622709177,1242.1055517781995
1000000.0,2.1313131313131315,225.17371589668343,1261.4362152498454
1000000.0,2.2727272727272725,227.56508544732478,1280.3547575109983
1000000.0,2.4141414141414144,229.84268072067883,1298.5584344798106
1000000.0,2.5555555555555554,232.00625526531107,1315.8752264285538
1000000.0,2.696969696969697,234.05804071657005,1332.2408850787174
1000000.0,2.8383838383838382,236.0020578935605,1347.6587511784687
1000000.0,2.9797979797979797,237.8433217819917,1362.167044873755
1000000.0,3.121212121212121,239.58986812910382,1373.8555883353654
1000000.0,3.2626262626262625,242.3063541537603,1398.8208556572092
1000000.0,3.404040404040404,245.36474826622953,1421.7540139763246
1000000.0,3.5454545454545454,248.4515798468683,1442.3118980204106
1000000.0,3.686868686868687,251.493949421199,1460.821319706593
1000000.0,3.8282828282828283,254.45860452948324,1477.5402686660657
1000000.0,3.9696969696969697,257.3181593530971,1492.6739479181115
1000000.0,4.111111111111111,259.9904608347418,1506.3895937240936
1000000.0,4.252525252525253,262.4525501060724,1518.8258977236808
1000000.0,4.393939393939394,264.7150085348266,1530.1009423176574
1000000.0,4.535353535353535,266.79663114486925,1540.3158707423684
1000000.0,4.6767676767676765,268.71536691035396,1549.5582383745816
1000000.0,4.818181818181818,270.4868052351211,1557.9029591515432
1000000.0,4.959595959595959,272.12423868540236,1565.4133849702946
1000000.0,5.101010101010101,273.63899183775357,1572.1410571284093
1000000.0,5.242424242424242,275.04071517625357,1578.1261128394926
1000000.0,5.383838383838384,276.337639085085,1583.3984878030133
1000000.0,5.525252525252525,277.53679506996133,1587.9795102509395
1000000.0,5.666666666666666,278.64418627244595,1591.8851043603663
1000000.0,5.808080808080808,279.6650185905292,1595.129403736658
1000000.0,5.949494949494949,280.60384105492494,1597.7292438500895
1000000.0,6.090909090909091,281.46469586737084,1599.7072695322686
1000000.0,6.232323232323232,282.25123437274056,1601.094281079365
1000000.0,6.373737373737374,282.96679589650716,1601.9295482984605
1000000.0,6.515151515151515,283.6144562529745,1602.2593567276183
1000000.0,6.656565656565657,284.1970297325711,1602.134635568603
1000000.0,6.797979797979798,284.71767960234143,1601.6081553859342
1000000.0,6.9393939393939394,285.17736907613266,1600.73195562386
1000000.0,7.08080808080808,285.5789756726839,1599.555373801843
1000000.0,7.222222222222222,285.92430805769396,1598.1237959149207
1000000.0,7.363636363636363,286.2148957517695,1596.4778175936942
1000000.0,7.505050505050505,286.4519871777549,1594.6533063833765
1000000.0,7.646464646464646,286.6365283197416,1592.681432888235
1000000.0,7.787878787878787,286.7691569657676,1590.5889508592898
1000000.0,7.929292929292929,286.8501683044531,1588.398636871043
1000000.0,8.07070707070707,286.87948294349076,1586.129903216694
1000000.0,8.212121212121211,286.8565962160666,1583.7991251734159
1000000.0,8.353535353535353,286.78051869623266,1581.420103682717
1000000.0,8.494949494949495,286.649739854855,1579.0043901361737
1000000.0,8.636363636363637,286.4623536573282,1576.561825326538
1000000.0,8.777777777777779,286.2197029812013,1574.1005680136172
1000000.0,8.919191919191919,285.91942564662804,1571.6274381155667
1000000.0,9.06060606060606,285.5654102160207,1569.1482035325394
1000000.0,9.202020202020202,285.16448280888653,1566.6676430154112
1000000.0,9.343434343434343,284.72629340512884,1564.189759519009
1000000.0,9.484848484848484,284.25761345625085,1561.717928996996
1000000.0,9.626262626262626,283.7654677183137,1559.254819986818
1000000.0,9.767676767676768,283.25607578756484,1556.8028498344347
1000000.0,9.909090909090908,282.7350447907411,1554.363808982112
1000000.0,10.05050505050505,282.2031709443419,1551.9392948422596
1000000.0,10.191919191919192,281.6637080613155,1549.5305733465373
1000000.0,10.333333333333332,281.1186202550025,1547.138666781304
1000000.0,10.474747474747474,280.5695008570038,1544.764391020668
1000000.0,10.616161616161616,280.0169440344276,1542.4083704320656
1000000.0,10.757575757575758,279.463720259277,1540.0711168140622
1000000.0,10.898989898989898,278.9097609036485,1537.7530048496549
1000000.0,11.04040404040404,278.3558413745849,1535.4542844173948
1000000.0,11.181818181818182,277.802628100086,1533.1751117557465
1000000.0,11.323232323232324,277.2506976021207,1530.9156119061033
1000000.0,11.464646464646464,276.70054839707547,1528.6758000577524
1000000.0,11.606060606060606,276.15260828647274,1526.4556376695407
1000000.0,11.747474747474747,275.60725883723916,1524.255088169357
1000000.0,11.88888888888889,275.0648202241898,1522.0740699515848
1000000.0,12.03030303030303,274.52557085779006,1519.9123650229894
1000000.0,12.171717171717171,273.9897526515449,1517.7698525465717
1000000.0,12.313131313131313,273.45757300044295,1515.646349089918
1000000.0,12.454545454545453,272.9292097556916,1513.5416542775893
1000000.0,12.595959595959595,272.40481050106933,1511.4555395711368
1000000.0,12.737373737373737,271.88451240331096,1509.3878101117102
1000000.0,12.878787878787879,271.3684199277267,1507.338220748759
1000000.0,13.020202020202019,270.85662344317564,1505.3065635931741
1000000.0,13.16161616161616,270.34919685063943,1503.292513768026
1000000.0,13.303030303030303,269.84620106527393,1501.2958930562827
1000000.0,13.444444444444445,269.34768404384386,1499.3164410148165
1000000.0,13.585858585858585,268.85367915594657,1497.3538986828
1000000.0,13.727272727272727,268.3642203802467,1495.408049809898
1000000.0,13.868686868686869,267.87932244505953,1493.4786383969756
1000000.0,14.01010101010101,267.39899574294856,1491.565419812719
1000000.0,14.15151515151515,266.9232444149676,1489.6682037464604
1000000.0,14.292929292929292,266.45206482284715,1487.786676331222
1000000.0,14.434343434343434,265.9854494409868,1485.9206489239964
1000000.0,14.575757575757574,265.52338228089525,1484.0698842269944
1000000.0,14.717171717171716,265.0658524197304,1482.2341887233326
1000000.0,14.858585858585858,264.6128354293743,1480.4133343309916
1000000.0,15.0,264.1643076317275,1478.6070968500644
1100000.0,1.0,200.55633135838255,1101.2874918220807
1100000.0,1.1414141414141414,204.7380670195221,1125.1780071423286
1100000.0,1.2828282828282829,208.3957886490343,1146.7151049585625
1100000.0,1.4242424242424243,211.682299532425,1166.7323750601913
1100000.0,1.5656565656565657,214.70906915187362,1185.8993470070916
1100000.0,1.7070707070707072,217.55348167304444,1204.7734388103909
1100000.0,1.8484848484848484,220.26294257795152,1223.7416775987615
1100000.0,1.9898989898989898,222.859506703461,1242.8948900610408
1100000.0,2.1313131313131315,225.34827731500812,1262.0208840608932
1100000.0,2.2727272727272725,227.72715701804572,1280.7741121143333
1100000.0,2.4141414141414144,229.9936319183893,1298.8563088706396
1100000.0,2.5555555555555554,232.1474429257264,1316.087854111582
1100000.0,2.696969696969697,234.19066931242622,1332.3945293187755
1100000.0,2.8383838383838382,236.12715820113976,1347.7714005773767
1100000.0,2.9797979797979797,237.96176879003394,1362.2507365635695
1100000.0,3.121212121212121,239.7031424104934,1373.964245504147
1100000.0,3.2626262626262625,242.39563275452207,1398.8151615640868
1100000.0,3.404040404040404,245.4319168399785,1421.743779166111
1100000.0,3.5454545454545454,248.49973379540822,1442.2992362528514
1100000.0,3.686868686868687,251.52585679312173,1460.8080983635855
1100000.0,3.8282828282828283,254.47650175017233,1477.5294696295973
1100000.0,3.9696969696969697,257.32634772574767,1492.6697682543597
1100000.0,4.111111111111111,259.99579523803834,1506.3972732812451
1100000.0,4.252525252525253,262.45819801199093,1518.851482575385
1100000.0,4.393939393939394,264.72212289725354,1530.1509568500537
1100000.0,4.535353535353535,266.80570051865845,1540.3970700454163
1100000.0,4.6767676767676765,268.7267393971314,1549.6773373436677
1100000.0,4.818181818181818,270.50080290760616,1558.0666218391102
1100000.0,4.959595959595959,272.14118287966386,1565.628148871905
1100000.0,5.101010101010101,273.6592105189439,1572.4134061216134
1100000.0,5.242424242424242,275.0645455178348,1578.46250151155
1100000.0,5.383838383838384,276.36542680912544,1583.8052607008856
1100000.0,5.525252525252525,277.56889394177523,1588.462929238363
1100000.0,5.666666666666666,278.68094870210933,1592.4506679485537
1100000.0,5.808080808080808,279.7067894085757,1595.7815498557688
1100000.0,5.949494949494949,280.6509475278051,1598.4707636371559
1100000.0,6.090909090909091,281.5174391062623,1600.5388693207756
1100000.0,6.232323232323232,282.3098835375041,1602.0144085532622
1100000.0,6.373737373737374,283.0315862597956,1602.9344468989823
1100000.0,6.515151515151515,283.685591022829,1603.3434636785685
1100000.0,6.656565656565657,284.27468421797744,1603.2911232315453
1100000.0,6.797979797979798,284.80203818026473,1602.829439407137
1100000.0,6.9393939393939394,285.2685361462069,1602.0101987280877
1100000.0,7.08080808080808,285.67707429325327,1600.8828913839277
1100000.0,7.222222222222222,286.0294532947604,1599.4932687737253
1100000.0,7.363636363636363,286.3272001496175,1597.8826270588413
1100000.0,7.505050505050505,286.5715590571787,1596.0873359146176
1100000.0,7.646464646464646,286.763475053065,1594.1392809441159
1100000.0,7.787878787878787,286.90358380095506,1592.065811092166
1100000.0,7.929292929292929,286.9921789128738,1589.8903963460352
1100000.0,8.07070707070707,287.0291736543292,1587.6328720848169
1100000.0,8.212121212121211,287.01405067707435,1585.310122509366
1100000.0,8.353535353535353,286.9457945768296,1582.936362527747
1100000.0,8.494949494949495,286.8228335685608,1580.5235164514181
1100000.0,8.636363636363637,286.64310611488963,1578.0816958812725
1100000.0,8.777777777777779,286.40709077112376,1575.6193736567727
1100000.0,8.919191919191919,286.1126106090044,1573.1436013414614
1100000.0,9.06060606060606,285.7626325128042,1570.660299490445
1100000.0,9.202020202020202,285.36365805291194,1568.174468087621
1100000.0,9.343434343434343,284.9254437228649,1565.690242180585
1100000.0,9.484848484848484,284.45536365049156,1563.2110853661288
1100000.0,9.626262626262626,283.9607853788313,1560.7399033408085
1100000.0,9.767676767676768,283.44828481053867,1558.2790395284264
1100000.0,9.909090909090908,282.92366908355405,1555.8304982937411
1100000.0,10.05050505050505,282.38786920048375,1553.395948331516
1100000.0,10.191919191919192,281.8442832908651,1550.9766351928063
1100000.0,10.333333333333332,281.2949598574824,1548.5736809214568
1100000.0,10.474747474747474,280.7407068840494,1546.1879512009582
1100000.0,10.616161616161616,280.1848210676916,1543.8201143057483
1100000.0,10.757575757575758,279.6273202684023,1541.4707354704462
1100000.0,10.898989898989898,279.0691325577079,1539.1401997669946
1100000.0,11.04040404040404,278.51105401839584,1536.8287990496206
1100000.0,11.181818181818182,277.9537666808369,1534.5367320460423
1100000.0,11.323232323232324,277.3978570135145,1532.264104348832
1100000.0,11.464646464646464,276.84383023904485,1530.0109994076777
1100000.0,11.606060606060606,276.2921182055393,1527.7773836417693
1100000.0,11.747474747474747,275.74310454913694,1525.563239412532
1100000.0,11.88888888888889,275.1971092829727,1523.3684624153511
1100000.0,12.03030303030303,274.65441152781693,1521.1929316031749
1100000.0,12.171717171717171,274.11525144798793,1519.0365381675742
1100000.0,12.313131313131313,273.5798333624983,1516.899031902204
1100000.0,12.454545454545453,273.04833321182537,1514.780265837252
1100000.0,12.595959595959595,272.5208962799335,1512.6800048562066
1100000.0,12.737373737373737,271.997655396813,1510.5980975792966
1100000.0,12.878787878787879,271.47871344990864,1508.5342933191198
1100000.0,13.020202020202019,270.96415676157244,1506.488359349513
1100000.0,13.16161616161616,270.4540571048599,1504.4600652315899
1100000.0,13.303030303030303,269.9484723674462,1502.4491958691872
1100000.0,13.444444444444445,269.44744652272186,1500.45547136956
1100000.0,13.585858585858585,268.95101050552546,1498.478661787594
1100000.0,13.727272727272727,268.45919548986575,1496.5185581440228
1100000.0,13.868686868686869,267.9720133853753,1494.5749071327502
1100000.0,14.01010101010101,267.48947204859826,1492.6474813050352
1100000.0,14.15151515151515,267.01157249426814,1490.7360483487382
1100000.0,14.292929292929292,266.5383101107926,1488.8404205238328
1100000.0,14.434343434343434,266.06967348543066,1486.9602952142961
1100000.0,14.575757575757574,265.6056447220476,1485.095481159306
1100000.0,14.717171717171716,265.1462110316133,1483.2457902170356
1100000.0,14.858585858585858,264.6913460552195,1481.410999177462
1100000.0,15.0,264.2410234579815,1479.5909027545324
1200000.0,1.0,200.74113434868445,1102.4216576300075
1200000.0,1.1414141414141414,204.93220515555635,1126.3796617946591
1200000.0,1.2828282828282829,208.59658355841657,1147.9567951317986
1200000.0,1.4242424242424243,211.88591607820882,1167.9783732631488
1200000.0,1.5656565656565657,214.9109416914125,1187.1025532209867
1200000.0,1.7070707070707072,217.7490387943196,1205.8746940771928
1200000.0,1.8484848484848484,220.44856749083456,1224.6825332648798
1200000.0,1.9898989898989898,223.0332569019625,1243.6429115875258
1200000.0,2.1313131313131315,225.50986920249295,1262.582186105583
1200000.0,2.2727272727272725,227.87736021580147,1281.1811137859172
1200000.0,2.4141414141414144,230.13362859665006,1299.1478168171404
1200000.0,2.5555555555555554,232.2784449734021,1316.2972193296096
1200000.0,2.696969696969697,234.3137710378852,1332.5465391530897
1200000.0,2.8383838383838382,236.2433035574859,1347.8832635126655
1200000.0,2.9797979797979797,238.07176230746023,1362.3341667494417
1200000.0,3.121212121212121,239.8083651868731,1374.0692832610391
1200000.0,3.2626262626262625,242.47877875546743,1398.8104377202644
1200000.0,3.404040404040404,245.49469100631848,1421.7348609744984
1200000.0,3.5454545454545454,248.54497062163958,1442.2880484228529
1200000.0,3.686868686868687,251.55609089861082,1460.796363124895
1200000.0,3.8282828282828283,254.49378829444274,1477.5197064648748
1200000.0,3.9696969696969697,257.33430963770667,1492.665595743684
1200000.0,4.111111111111111,260.00074301699925,1506.4032110921805
1200000.0,4.252525252525253,262.4632141331177,1518.8727863970319
1200000.0,4.393939393939394,264.72837615220885,1530.1933686160758
1200000.0,4.535353535353535,266.8136632136986,1540.4665226290356
1200000.0,4.6767676767676765,268.73673118492263,1549.7798254306892
1200000.0,4.818181818181818,270.51311461555696,1558.2081016629734
1200000.0,4.959595959595959,272.15610399261743,1565.8145208161247
1200000.0,5.101010101010101,273.67703692575367,1572.6505577754258
1200000.0,5.242424242424242,275.0855822175342,1578.7563519046025
1200000.0,5.383838383838384,276.3899880078732,1584.16171545575
1200000.0,5.525252525252525,277.5973006518823,1588.8877478895158
1200000.0,5.666666666666666,278.7135235091493,1592.9490651070664
1200000.0,5.808080808080808,279.74385056697463,1596.3580075348327
1200000.0,5.949494949494949,280.69279709920716,1599.1281520179584
1200000.0,6.090909090909091,281.56435658357543,1601.278263877759
1200000.0,6.232323232323232,282.36212040986123,1602.834810959505
1200000.0,6.373737373737374,283.0893628837324,1603.8328322126613
1200000.0,6.515151515151515,283.74909791035606,1604.315089291023
1200000.0,6.656565656565657,284.34408558118395,1604.3299189660852
1200000.0,6.797979797979798,284.87750491308464,1603.9286086530942
1200000.0,6.9393939393939394,285.35016686404197,1603.1626288548239
1200000.0,7.08080808080808,285.764982727908,1602.08152685586
1200000.0,7.222222222222222,286.1237470092169,1600.7313906223296
1200000.0,7.363636363636363,286.4279785174201,1599.1539693622465
1200000.0,7.505050505050505,286.678924074451,1597.3863241631946
1200000.0,7.646464646464646,286.87752440857423,1595.4608273895685
1200000.0,7.787878787878787,287.0244144754049,1593.405447266233
1200000.0,7.929292929292929,287.1198856682529,1591.2442012313136
1200000.0,8.07070707070707,287.16384645712367,1588.9974129337543
1200000.0,8.212121212121211,287.1557696517929,1586.682410107979
1200000.0,8.353535353535353,287.09461870262925,1584.3137951742017
1200000.0,8.494949494949495,286.97877342544143,1581.9038284175067
1200000.0,8.636363636363637,286.80605006496194,1579.4629328269614
1200000.0,8.777777777777779,286.5762011731361,1576.9997882890611
1200000.0,8.919191919191919,286.28715393566824,1574.5217105487918
1200000.0,9.06060606060606,285.94103241037135,1572.034808386011
1200000.0,9.202020202020202,285.54397278000005,1569.5441966667447
1200000.0,9.343434343434343,285.10579978933833,1567.054199449331
1200000.0,9.484848484848484,284.6344425746956,1564.5683848731223
1200000.0,9.626262626262626,284.13761161140087,1562.0897662817856
1200000.0,9.767676767676768,283.6222290138913,1559.6207728356117
1200000.0,9.909090909090908,283.0942838677648,1557.163491202802
1200000.0,10.05050505050505,282.5548534063752,1554.7196178766706
1200000.0,10.191919191919192,282.0074657659661,1552.2905863218216
1200000.0,10.333333333333332,281.4542442155367,1549.8774419683941
1200000.0,10.474747474747474,280.89616348388654,1547.4811417772353
1200000.0,10.616161616161616,280.3363361894697,1545.1023955024018
1200000.0,10.757575757575758,279.77491990064175,1542.741805408814
1200000.0,10.898989898989898,279.2128685417259,1540.3997893186836
1200000.0,11.04040404040404,278.65099569721485,1538.0766684235248
1200000.0,11.181818181818182,278.0899959753575,1535.772667756392
1200000.0,11.323232323232324,277.53046432713586,1533.4879309967182
1200000.0,11.464646464646464,276.9729114088701,1531.2225189372468
1200000.0,11.606060606060606,276.4177720437904,1528.9764621995678
1200000.0,11.747474747474747,275.86543122316215,1526.74974567999
1200000.0,11.88888888888889,275.31620893823515,1524.5422810992225
1200000.0,12.03030303030303,274.77038333923196,1522.353962175805
1200000.0,12.171717171717171,274.22819242642987,1520.1846545008818
1200000.0,12.313131313131313,273.68984004320276,1518.0342406904483
1200000.0,12.454545454545453,273.15549799735896,1515.9024622295717
1200000.0,12.595959595959595,272.6253094841312,1513.7891547485506
1200000.0,12.737373737373737,272.0994050555014,1511.6941468463347
1200000.0,12.878787878787879,271.577882946714,1509.6172050378643
1200000.0,13.020202020202019,271.06082891384943,1507.558113112426
1200000.0,13.16161616161616,270.54831057242063,1505.5166462666998
1200000.0,13.303030303030303,270.0403827660262,1503.4925763960248
1200000.0,13.444444444444445,269.53708768761976,1501.4856735352612
1200000.0,13.585858585858585,269.03845354315376,1499.495714565285
1200000.0,13.727272727272727,268.54450795383497,1497.5224537757658
1200000.0,13.868686868686869,268.05526077751216,1495.5656654380352
1200000.0,14.01010101010101,267.5707174761769,1493.6251297297365
1200000.0,14.15151515151515,267.0908766586475,1491.7006194893224
1200000.0,14.292929292929292,266.6157310186915,1489.7919135219347
1200000.0,14.434343434343434,266.1452679844023,1487.898794178365
1200000.0,14.575757575757574,265.6794675307241,1486.0210723161929
1200000.0,14.717171717171716,265.21831392523455,1484.1584875500455
1200000.0,14.858585858585858,264.76177939125216,1482.31085582764
1200000.0,15.0,264.30983577633117,1480.4779856805958
1300000.0,1.0,200.91069630374628,1103.461474984201
1300000.0,1.1414141414141414,205.11050435200156,1127.4826199259533
1300000.0,1.2828282828282829,208.78120443137254,1149.098240045215
1300000.0,1.4242424242424243,212.07341380867305,1169.1261559603258
1300000.0,1.5656565656565657,215.09721561039294,1188.2149044378573
1300000.0,1.7070707070707072,217.92994688647335,1206.8991506058462
1300000.0,1.8484848484848484,220.62075576634984,1225.566185689042
1300000.0,1.9898989898989898,223.1948175360919,1244.3537781730079
1300000.0,2.1313131313131315,225.66038919999784,1263.1219450678784
1300000.0,2.2727272727272725,228.01743171988485,1281.5764779200538
1300000.0,2.4141414141414144,230.26427405007354,1299.4332212718432
1300000.0,2.5555555555555554,232.40075291516055,1316.5034062473176
1300000.0,2.696969696969697,234.42874070727066,1332.696895561761
1300000.0,2.8383838383838382,236.35180435868907,1347.9943229948005
1300000.0,2.9797979797979797,238.17453839089285,1362.4172786289605
1300000.0,3.121212121212121,239.90671353999429,1374.171483696803
1300000.0,3.2626262626262625,242.5566743481689,1398.8067210570885
1300000.0,3.404040404040404,245.55368857955696,1421.7269933518958
1300000.0,3.5454545454545454,248.58768440421267,1442.2781243340187
1300000.0,3.686868686868687,251.58485819889793,1460.7859415944508
1300000.0,3.8282828282828283,254.51051083718585,1477.5108184936812
